graph,class,predicate
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,http://id.nlm.nih.gov/mesh/vocab#source
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#SCR_Protocol,http://www.w3.org/2000/01/rdf-schema#label
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#abbreviation
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#active
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#altLabel
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#dateCreated
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#entryVersion
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#identifier
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#lastActiveYear
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#lexicalTag
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#prefLabel
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#sortVersion
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://id.nlm.nih.gov/mesh/vocab#thesaurusID
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#Term,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#active
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#allowableQualifier
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#annotation
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#broaderDescriptor
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#concept
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#considerAlso
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#dateCreated
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#dateEstablished
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#dateRevised
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#historyNote
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#identifier
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#lastActiveYear
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#nlmClassificationNumber
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#onlineNote
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#pharmacologicalAction
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#preferredConcept
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#preferredTerm
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#previousIndexing
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#publicMeSHNote
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#seeAlso
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://id.nlm.nih.gov/mesh/vocab#treeNumber
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TopicalDescriptor,http://www.w3.org/2000/01/rdf-schema#label
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,http://id.nlm.nih.gov/mesh/vocab#active
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,http://id.nlm.nih.gov/mesh/vocab#lastActiveYear
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,http://id.nlm.nih.gov/mesh/vocab#parentTreeNumber
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
http://id.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh/vocab#TreeNumber,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10608-0,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10608-0,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10608-0,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10608-0,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10610-6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10610-6,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10610-6,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10610-6,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10611-4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10611-4,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10611-4,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA10611-4,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA19555-4,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA19555-4,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA19555-4,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA19555-4,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA2-8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA2-8,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA2-8,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA2-8,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA3-6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA3-6,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA3-6,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA3-6,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA4457-3,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA4457-3,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA4457-3,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA4457-3,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA6156-9,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA6156-9,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA6156-9,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA6156-9,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA6214-6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA6214-6,http://www.w3.org/2000/01/rdf-schema#comment
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA6214-6,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.bioontology.org/ontology/LNC/LA6214-6,http://www.w3.org/2000/01/rdf-schema#subClassOf
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000002,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000052,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/organ_owner_sex
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000059,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/organ_owner_sex
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000079,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000305,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000362,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000569,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000935,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000935,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0000935,http://purl.org/ccf/dimension_unit
